resource,keyword
https://vivo.invid.udl.cat/individual/UDL-00000354,llenguatges especialitzats
https://vivo.invid.udl.cat/individual/UDL-00000648,fumonisinas
https://vivo.invid.udl.cat/individual/UDL-00000107,women migrants
https://vivo.invid.udl.cat/individual/UDL-07004766,cancer immunotherapy
https://vivo.invid.udl.cat/individual/UDL-00000644,migracions
https://vivo.invid.udl.cat/individual/UDL-00000186,migracions
https://vivo.invid.udl.cat/individual/UDL-07000942,metabolic engineering
https://vivo.invid.udl.cat/individual/UDL-07005387,Formation en alternance
https://vivo.invid.udl.cat/individual/UDL-00000057,HISTORY OF LAW
https://vivo.invid.udl.cat/individual/UDL-00001095,Liberalisme i Absolutisme
https://vivo.invid.udl.cat/individual/UDL-00000590,autism spectrum disorder
https://vivo.invid.udl.cat/individual/UDL-00000590,genetics
https://vivo.invid.udl.cat/individual/UDL-00001644,Tropic
https://vivo.invid.udl.cat/individual/UDL-07005425,qualitative research
https://vivo.invid.udl.cat/individual/UDL-00005041,sport sciences
https://vivo.invid.udl.cat/individual/UDL-00000865,sport sciences
https://vivo.invid.udl.cat/individual/UDL-05000352,sport sciences
https://vivo.invid.udl.cat/individual/UDL-07003896,sport sciences
https://vivo.invid.udl.cat/individual/UDL-07006145,sport sciences
https://vivo.invid.udl.cat/individual/UDL-07005653,sport sciences
https://vivo.invid.udl.cat/individual/UDL-07000685,political history
https://vivo.invid.udl.cat/individual/UDL-07001804,bioinformatics
https://vivo.invid.udl.cat/individual/UDL-07001804,computational biology
https://vivo.invid.udl.cat/individual/UDL-00001114,social inclusion
https://vivo.invid.udl.cat/individual/UDL-07004765,Green Urban Infrastructures
https://vivo.invid.udl.cat/individual/UDL-07003599,Arte Barroco
https://vivo.invid.udl.cat/individual/UDL-00000650,Muestreo
https://vivo.invid.udl.cat/individual/UDL-00000994,Historia Moderna de España
https://vivo.invid.udl.cat/individual/UDL-07003949,genetics and genomics
https://vivo.invid.udl.cat/individual/UDL-06000655,finite fields
https://vivo.invid.udl.cat/individual/UDL-00000642,chromatography
https://vivo.invid.udl.cat/individual/UDL-00000642,hyphanated techniques
https://vivo.invid.udl.cat/individual/UDL-00000402,victims of crime
https://vivo.invid.udl.cat/individual/UDL-07003062,Family Reunification
https://vivo.invid.udl.cat/individual/UDL-07001549,cardiovascualr disease
https://vivo.invid.udl.cat/individual/UDL-07002584,Salud Mental
https://vivo.invid.udl.cat/individual/UDL-07006663,soil science
https://vivo.invid.udl.cat/individual/UDL-07004186,Crown of Aragon
https://vivo.invid.udl.cat/individual/UDL-07002745,exercise science
https://vivo.invid.udl.cat/individual/UDL-07005614,Plant Science
https://vivo.invid.udl.cat/individual/UDL-00001095,Història Moderna i Contemporànea
https://vivo.invid.udl.cat/individual/UDL-07001532,religion
https://vivo.invid.udl.cat/individual/UDL-00000587,Educación
https://vivo.invid.udl.cat/individual/UDL-07005387,Educación
https://vivo.invid.udl.cat/individual/UDL-07002079,Physical Therapy
https://vivo.invid.udl.cat/individual/UDL-07003343,Statistical modeling
https://vivo.invid.udl.cat/individual/UDL-07000142,genomics and evolution
https://vivo.invid.udl.cat/individual/UDL-05000077,Pintura del Barroc València
https://vivo.invid.udl.cat/individual/UDL-00000402,Criminal law
https://vivo.invid.udl.cat/individual/UDL-00000252,polítiques de sostenibilitat
https://vivo.invid.udl.cat/individual/UDL-00000865,Mediation and Conflict Resolution
https://vivo.invid.udl.cat/individual/UDL-07006092,ELECTRON MICROSCOPY
https://vivo.invid.udl.cat/individual/UDL-07004134,Fluvial Geomorphology
https://vivo.invid.udl.cat/individual/UDL-00000466,Fluvial Geomorphology
https://vivo.invid.udl.cat/individual/UDL-00000205,Fluvial Geomorphology
