resource,keyword
https://vivo.invid.udl.cat/individual/UDL-00001054,http://www.wikidata.org/entity/Q48803
https://vivo.invid.udl.cat/individual/UDL-00000205,http://dbpedia.org/resource/Ebro
https://vivo.invid.udl.cat/individual/UDL-00000691,http://www.wikidata.org/entity/Q81756683
https://vivo.invid.udl.cat/individual/UDL-00000623,http://www.wikidata.org/entity/Q638
https://vivo.invid.udl.cat/individual/UDL-07005037,http://dbpedia.org/resource/Social_justice
https://vivo.invid.udl.cat/individual/UDL-00000077,http://www.wikidata.org/entity/Q11451
https://vivo.invid.udl.cat/individual/UDL-06001234,http://www.wikidata.org/entity/Q12206
https://vivo.invid.udl.cat/individual/UDL-07000642,http://www.wikidata.org/entity/Q12206
https://vivo.invid.udl.cat/individual/UDL-07003074,http://www.wikidata.org/entity/Q12206
https://vivo.invid.udl.cat/individual/UDL-07000626,http://www.wikidata.org/entity/Q12206
https://vivo.invid.udl.cat/individual/UDL-00000532,http://www.wikidata.org/entity/Q555097
https://vivo.invid.udl.cat/individual/UDL-06000540,http://www.wikidata.org/entity/Q55951670
https://vivo.invid.udl.cat/individual/UDL-00005029,http://www.wikidata.org/entity/Q48196
https://vivo.invid.udl.cat/individual/UDL-05000519,http://www.wikidata.org/entity/Q48196
https://vivo.invid.udl.cat/individual/UDL-00000875,http://www.wikidata.org/entity/Q96717331
https://vivo.invid.udl.cat/individual/UDL-00000463,http://www.wikidata.org/entity/Q96717331
https://vivo.invid.udl.cat/individual/UDL-00000590,http://www.wikidata.org/entity/Q265799
https://vivo.invid.udl.cat/individual/UDL-07001822,http://www.wikidata.org/entity/Q50637
https://vivo.invid.udl.cat/individual/UDL-07004203,http://www.wikidata.org/entity/Q154136
https://vivo.invid.udl.cat/individual/UDL-07000685,http://www.wikidata.org/entity/Q1160621
https://vivo.invid.udl.cat/individual/UDL-07005159,http://www.wikidata.org/entity/Q806718
https://vivo.invid.udl.cat/individual/UDL-07001511,http://www.wikidata.org/entity/Q96732619
https://vivo.invid.udl.cat/individual/UDL-07005045,http://www.wikidata.org/entity/Q216378
https://vivo.invid.udl.cat/individual/UDL-00000532,http://www.wikidata.org/entity/Q216378
https://vivo.invid.udl.cat/individual/UDL-05000369,http://www.wikidata.org/entity/Q54837
https://vivo.invid.udl.cat/individual/UDL-06000001,http://www.wikidata.org/entity/Q54837
https://vivo.invid.udl.cat/individual/UDL-00000389,http://www.wikidata.org/entity/Q54837
https://vivo.invid.udl.cat/individual/UDL-00001024,http://www.wikidata.org/entity/Q1243600
https://vivo.invid.udl.cat/individual/UDL-07003358,http://www.wikidata.org/entity/Q858810
https://vivo.invid.udl.cat/individual/UDL-07006774,http://www.wikidata.org/entity/Q6466900
https://vivo.invid.udl.cat/individual/UDL-07000917,http://www.wikidata.org/entity/Q5333900
https://vivo.invid.udl.cat/individual/UDL-00000010,http://www.wikidata.org/entity/Q90579192
https://vivo.invid.udl.cat/individual/UDL-00000110,http://www.wikidata.org/entity/Q45422
https://vivo.invid.udl.cat/individual/UDL-07002745,http://www.wikidata.org/entity/Q56640600
https://vivo.invid.udl.cat/individual/UDL-00000180,http://www.wikidata.org/entity/Q50675
https://vivo.invid.udl.cat/individual/UDL-06000001,http://www.wikidata.org/entity/Q20514253
https://vivo.invid.udl.cat/individual/UDL-07003290,http://www.wikidata.org/entity/Q7208
https://vivo.invid.udl.cat/individual/UDL-00001024,http://www.wikidata.org/entity/Q184524
https://vivo.invid.udl.cat/individual/UDL-07003954,http://www.wikidata.org/entity/Q96096396
https://vivo.invid.udl.cat/individual/UDL-00000110,http://www.wikidata.org/entity/Q1047227
https://vivo.invid.udl.cat/individual/UDL-06001234,http://www.wikidata.org/entity/Q42240
https://vivo.invid.udl.cat/individual/UDL-07001057,http://www.wikidata.org/entity/Q42240
https://vivo.invid.udl.cat/individual/UDL-00000654,http://www.wikidata.org/entity/Q42240
https://vivo.invid.udl.cat/individual/UDL-00000590,http://dbpedia.org/resource/Genetics
https://vivo.invid.udl.cat/individual/UDL-05000343,http://www.wikidata.org/entity/Q80962
https://vivo.invid.udl.cat/individual/UDL-00000624,http://www.wikidata.org/entity/Q59204156
https://vivo.invid.udl.cat/individual/UDL-00000417,http://www.wikidata.org/entity/Q40634
https://vivo.invid.udl.cat/individual/UDL-07002681,http://www.wikidata.org/entity/Q1196083
https://vivo.invid.udl.cat/individual/UDL-07003397,http://www.wikidata.org/entity/Q1196083
https://vivo.invid.udl.cat/individual/UDL-07002745,http://www.wikidata.org/entity/Q472094
https://vivo.invid.udl.cat/individual/UDL-00000875,http://www.wikidata.org/entity/Q4394526
https://vivo.invid.udl.cat/individual/UDL-00000463,http://www.wikidata.org/entity/Q4394526
